protein1 protein2 combined_score
362663.ECP_3395 362663.ECP_3390 955
362663.ECP_3395 362663.ECP_0360 774
362663.ECP_3395 362663.ECP_1329 282
362663.ECP_3395 362663.ECP_2479 226
362663.ECP_3395 362663.ECP_4456 293
362663.ECP_3395 362663.ECP_0958 311
362663.ECP_3395 362663.ECP_0786 342
362663.ECP_3395 362663.ECP_3692 899
362663.ECP_3395 362663.ECP_4059 293
362663.ECP_3395 362663.ECP_3126 226
362663.ECP_3395 362663.ECP_3735 988
362663.ECP_3395 362663.ECP_3398 988
362663.ECP_3395 362663.ECP_3374 376
362663.ECP_3395 362663.ECP_3291 896
362663.ECP_3395 362663.ECP_4405 836
362663.ECP_3395 362663.ECP_0101 226
362663.ECP_3395 362663.ECP_3397 969
362663.ECP_3395 362663.ECP_1335 378
362663.ECP_3395 362663.ECP_3431 998
362663.ECP_3395 362663.ECP_2765 376
362663.ECP_3395 362663.ECP_3406 985
362663.ECP_3395 362663.ECP_0784 282
362663.ECP_3395 362663.ECP_1809 226
362663.ECP_3395 362663.ECP_3253 998
362663.ECP_3395 362663.ECP_4199 981
362663.ECP_3395 362663.ECP_3404 998
362663.ECP_3395 362663.ECP_3747 376
362663.ECP_3395 362663.ECP_3405 996
362663.ECP_3395 362663.ECP_2212 373
362663.ECP_3395 362663.ECP_3314 972
362663.ECP_3395 362663.ECP_1869 342
362663.ECP_3395 362663.ECP_1081 969
362663.ECP_3395 362663.ECP_1601 701
362663.ECP_3395 362663.ECP_3400 955
362663.ECP_3395 362663.ECP_3379 376
362663.ECP_3395 362663.ECP_3385 998
362663.ECP_3395 362663.ECP_2226 967
362663.ECP_3395 362663.ECP_4448 988
362663.ECP_3395 362663.ECP_1848 236
362663.ECP_3395 362663.ECP_4198 958
362663.ECP_3395 362663.ECP_1664 988
362663.ECP_3395 362663.ECP_3401 969
362663.ECP_3395 362663.ECP_4200 379
362663.ECP_3395 362663.ECP_0811 255
362663.ECP_3396 362663.ECP_1329 282
362663.ECP_3396 362663.ECP_3393 998
362663.ECP_3396 362663.ECP_3262 376
362663.ECP_3396 362663.ECP_0359 774
362663.ECP_3396 362663.ECP_4758 376
362663.ECP_3396 362663.ECP_2571 849
362663.ECP_3396 362663.ECP_3734 955
362663.ECP_3396 362663.ECP_0176 328
362663.ECP_3396 362663.ECP_0265 309
362663.ECP_3396 362663.ECP_3382 967
362663.ECP_3396 362663.ECP_3388 376
362663.ECP_3396 362663.ECP_1798 304
362663.ECP_3396 362663.ECP_4196 998
362663.ECP_3396 362663.ECP_3386 983
362663.ECP_3396 362663.ECP_3155 967
362663.ECP_3396 362663.ECP_3256 679
362663.ECP_3396 362663.ECP_4145 967
362663.ECP_3396 362663.ECP_0154 678
362663.ECP_3396 362663.ECP_0200 376
362663.ECP_3396 362663.ECP_4195 376
362663.ECP_3396 362663.ECP_3408 996
362663.ECP_3396 362663.ECP_4197 995
362663.ECP_3396 362663.ECP_2610 967
362663.ECP_3396 362663.ECP_2569 379
362663.ECP_3396 362663.ECP_0673 292
362663.ECP_3396 362663.ECP_2620 849
362663.ECP_3396 362663.ECP_4445 967
362663.ECP_3396 362663.ECP_2379 292
362663.ECP_3396 362663.ECP_2607 967
362663.ECP_3396 362663.ECP_3403 996
362663.ECP_3396 362663.ECP_1779 152
362663.ECP_3396 362663.ECP_1663 967
362663.ECP_3396 362663.ECP_3748 358
362663.ECP_3396 362663.ECP_3409 983
362663.ECP_3396 362663.ECP_3391 983
362663.ECP_3396 362663.ECP_0700 678
362663.ECP_3396 362663.ECP_2599 774
362663.ECP_3396 362663.ECP_2884 376
362663.ECP_3396 362663.ECP_3257 400
362663.ECP_3396 362663.ECP_1259 849
362663.ECP_3396 362663.ECP_4201 376
362663.ECP_3396 362663.ECP_4447 967
362663.ECP_3396 362663.ECP_3392 998
362663.ECP_3396 362663.ECP_0177 983
362663.ECP_3396 362663.ECP_1900 272
362663.ECP_3396 362663.ECP_0022 967
362663.ECP_3396 362663.ECP_3376 152
362663.ECP_3396 362663.ECP_3443 689
362663.ECP_3396 362663.ECP_3430 931
362663.ECP_3396 362663.ECP_4391 376
362663.ECP_3396 362663.ECP_1623 304
362663.ECP_3396 362663.ECP_2422 678
362663.ECP_3396 362663.ECP_2611 376
362663.ECP_3396 362663.ECP_3429 358
362663.ECP_3396 362663.ECP_2516 376
362663.ECP_3396 362663.ECP_3399 983
362663.ECP_3396 362663.ECP_3313 967
362663.ECP_3396 362663.ECP_4055 286
362663.ECP_3396 362663.ECP_3390 996
362663.ECP_3396 362663.ECP_0360 774
362663.ECP_3396 362663.ECP_4456 292
362663.ECP_3396 362663.ECP_4418 376
362663.ECP_3396 362663.ECP_0100 376
362663.ECP_3396 362663.ECP_0958 311
362663.ECP_3396 362663.ECP_0786 294
362663.ECP_3396 362663.ECP_3692 376
362663.ECP_3396 362663.ECP_4193 358
362663.ECP_3396 362663.ECP_3407 997
362663.ECP_3396 362663.ECP_2326 177
362663.ECP_3396 362663.ECP_0834 689
362663.ECP_3396 362663.ECP_0158 566
362663.ECP_3396 362663.ECP_0497 199
362663.ECP_3396 362663.ECP_3272 972
362663.ECP_3396 362663.ECP_3270 764
362663.ECP_3396 362663.ECP_3389 996
362663.ECP_3396 362663.ECP_3387 774
362663.ECP_3396 362663.ECP_4118 294
362663.ECP_3396 362663.ECP_0180 853
362663.ECP_3396 362663.ECP_3384 982
362663.ECP_3396 362663.ECP_3432 992
362663.ECP_3396 362663.ECP_0095 376
362663.ECP_3396 362663.ECP_3486 294
362663.ECP_3396 362663.ECP_0036 292
362663.ECP_3396 362663.ECP_3402 983
362663.ECP_3396 362663.ECP_0922 376
362663.ECP_3396 362663.ECP_3383 426
362663.ECP_3396 362663.ECP_0954 689
362663.ECP_3396 362663.ECP_1418 566
362663.ECP_3396 362663.ECP_4194 376
362663.ECP_3396 362663.ECP_3395 992
362663.ECP_3396 362663.ECP_3557 376
362663.ECP_3396 362663.ECP_3273 967
362663.ECP_3396 362663.ECP_3400 995
362663.ECP_3396 362663.ECP_3379 376
362663.ECP_3396 362663.ECP_3385 983
362663.ECP_3396 362663.ECP_2226 967
362663.ECP_3396 362663.ECP_4448 967
362663.ECP_3396 362663.ECP_4198 995
362663.ECP_3396 362663.ECP_3401 996
362663.ECP_3396 362663.ECP_1664 967
362663.ECP_3396 362663.ECP_4200 418
362663.ECP_3396 362663.ECP_4777 725
362663.ECP_3396 362663.ECP_3394 983
362663.ECP_3396 362663.ECP_3241 272
362663.ECP_3396 362663.ECP_3405 996
362663.ECP_3396 362663.ECP_3747 441
362663.ECP_3396 362663.ECP_2212 373
362663.ECP_3396 362663.ECP_3314 996
362663.ECP_3396 362663.ECP_1869 294
362663.ECP_3396 362663.ECP_1416 189
362663.ECP_3396 362663.ECP_1081 967
362663.ECP_3396 362663.ECP_1601 294
362663.ECP_3396 362663.ECP_3397 996
362663.ECP_3396 362663.ECP_3431 983
362663.ECP_3396 362663.ECP_2765 376
362663.ECP_3396 362663.ECP_3406 997
362663.ECP_3396 362663.ECP_0784 282
362663.ECP_3396 362663.ECP_1747 266
362663.ECP_3396 362663.ECP_3253 983
362663.ECP_3396 362663.ECP_3404 983
362663.ECP_3396 362663.ECP_4199 963
362663.ECP_3396 362663.ECP_4059 292
362663.ECP_3396 362663.ECP_3735 967
362663.ECP_3396 362663.ECP_0484 272
362663.ECP_3396 362663.ECP_3398 996
362663.ECP_3396 362663.ECP_3374 376
362663.ECP_3396 362663.ECP_3291 774
362663.ECP_3397 362663.ECP_0667 333
362663.ECP_3397 362663.ECP_3395 969
362663.ECP_3397 362663.ECP_4000 282
362663.ECP_3397 362663.ECP_4194 376
362663.ECP_3397 362663.ECP_3557 376
362663.ECP_3397 362663.ECP_4425 216
362663.ECP_3397 362663.ECP_3273 996
362663.ECP_3397 362663.ECP_0180 853
362663.ECP_3397 362663.ECP_0095 376
362663.ECP_3397 362663.ECP_3432 982
362663.ECP_3397 362663.ECP_3384 982
362663.ECP_3397 362663.ECP_3387 897
362663.ECP_3397 362663.ECP_0954 290
362663.ECP_3397 362663.ECP_0922 376
362663.ECP_3397 362663.ECP_3383 381
362663.ECP_3397 362663.ECP_3486 294
362663.ECP_3397 362663.ECP_3402 982
362663.ECP_3397 362663.ECP_0036 290
362663.ECP_3397 362663.ECP_0834 290
362663.ECP_3397 362663.ECP_0497 849
362663.ECP_3397 362663.ECP_3062 293
362663.ECP_3397 362663.ECP_4193 358
362663.ECP_3397 362663.ECP_3407 997
362663.ECP_3397 362663.ECP_3396 996
362663.ECP_3397 362663.ECP_0059 222
362663.ECP_3397 362663.ECP_3389 996
362663.ECP_3397 362663.ECP_3272 994
362663.ECP_3397 362663.ECP_3270 376
362663.ECP_3397 362663.ECP_3250 263
362663.ECP_3397 362663.ECP_0360 774
362663.ECP_3397 362663.ECP_3390 995
362663.ECP_3397 362663.ECP_0958 311
362663.ECP_3397 362663.ECP_0786 683
362663.ECP_3397 362663.ECP_3692 764
362663.ECP_3397 362663.ECP_3454 224
362663.ECP_3397 362663.ECP_4456 290
362663.ECP_3397 362663.ECP_0100 376
362663.ECP_3397 362663.ECP_4418 376
362663.ECP_3397 362663.ECP_4059 290
362663.ECP_3397 362663.ECP_3735 967
362663.ECP_3397 362663.ECP_3291 774
362663.ECP_3397 362663.ECP_3398 998
362663.ECP_3397 362663.ECP_0484 205
362663.ECP_3397 362663.ECP_3374 376
362663.ECP_3397 362663.ECP_3431 982
362663.ECP_3397 362663.ECP_2597 222
362663.ECP_3397 362663.ECP_1726 282
362663.ECP_3397 362663.ECP_3253 970
362663.ECP_3397 362663.ECP_3404 981
362663.ECP_3397 362663.ECP_4199 989
362663.ECP_3397 362663.ECP_3406 997
362663.ECP_3397 362663.ECP_2765 376
362663.ECP_3397 362663.ECP_1747 282
362663.ECP_3397 362663.ECP_1869 683
362663.ECP_3397 362663.ECP_3907 282
362663.ECP_3397 362663.ECP_1086 293
362663.ECP_3397 362663.ECP_3747 376
362663.ECP_3397 362663.ECP_3405 996
362663.ECP_3397 362663.ECP_3241 205
362663.ECP_3397 362663.ECP_3314 996
362663.ECP_3397 362663.ECP_2212 373
362663.ECP_3397 362663.ECP_1081 996
362663.ECP_3397 362663.ECP_1416 213
362663.ECP_3397 362663.ECP_4448 994
362663.ECP_3397 362663.ECP_3379 376
362663.ECP_3397 362663.ECP_3400 997
362663.ECP_3397 362663.ECP_2226 967
362663.ECP_3397 362663.ECP_3385 982
362663.ECP_3397 362663.ECP_4200 376
362663.ECP_3397 362663.ECP_0811 263
362663.ECP_3397 362663.ECP_3394 984
362663.ECP_3397 362663.ECP_4777 290
362663.ECP_3397 362663.ECP_3401 996
362663.ECP_3397 362663.ECP_4198 995
362663.ECP_3397 362663.ECP_1664 967
362663.ECP_3397 362663.ECP_4195 376
362663.ECP_3397 362663.ECP_2569 879
362663.ECP_3397 362663.ECP_0673 292
362663.ECP_3397 362663.ECP_4197 995
362663.ECP_3397 362663.ECP_3408 996
362663.ECP_3397 362663.ECP_2610 967
362663.ECP_3397 362663.ECP_0200 510
362663.ECP_3397 362663.ECP_2620 850
362663.ECP_3397 362663.ECP_3749 216
362663.ECP_3397 362663.ECP_3155 967
362663.ECP_3397 362663.ECP_0204 163
362663.ECP_3397 362663.ECP_4145 967
362663.ECP_3397 362663.ECP_3256 681
362663.ECP_3397 362663.ECP_0154 447
362663.ECP_3397 362663.ECP_3382 996
362663.ECP_3397 362663.ECP_3388 556
362663.ECP_3397 362663.ECP_0265 458
362663.ECP_3397 362663.ECP_3972 263
362663.ECP_3397 362663.ECP_1976 293
362663.ECP_3397 362663.ECP_3386 967
362663.ECP_3397 362663.ECP_1666 925
362663.ECP_3397 362663.ECP_1798 304
362663.ECP_3397 362663.ECP_4196 996
362663.ECP_3397 362663.ECP_3266 224
362663.ECP_3397 362663.ECP_0359 897
362663.ECP_3397 362663.ECP_4758 376
362663.ECP_3397 362663.ECP_1078 222
362663.ECP_3397 362663.ECP_3393 996
362663.ECP_3397 362663.ECP_3262 376
362663.ECP_3397 362663.ECP_2727 282
362663.ECP_3397 362663.ECP_2583 216
362663.ECP_3397 362663.ECP_0176 342
362663.ECP_3397 362663.ECP_2571 849
362663.ECP_3397 362663.ECP_3734 964
362663.ECP_3397 362663.ECP_2422 447
362663.ECP_3397 362663.ECP_2611 376
362663.ECP_3397 362663.ECP_1623 304
362663.ECP_3397 362663.ECP_3313 967
362663.ECP_3397 362663.ECP_4055 286
362663.ECP_3397 362663.ECP_3429 358
362663.ECP_3397 362663.ECP_3399 970
362663.ECP_3397 362663.ECP_2516 376
362663.ECP_3397 362663.ECP_1900 205
362663.ECP_3397 362663.ECP_1397 263
362663.ECP_3397 362663.ECP_0177 982
362663.ECP_3397 362663.ECP_4391 376
362663.ECP_3397 362663.ECP_0586 224
362663.ECP_3397 362663.ECP_3430 849
362663.ECP_3397 362663.ECP_3376 213
362663.ECP_3397 362663.ECP_0022 967
362663.ECP_3397 362663.ECP_3443 290
362663.ECP_3397 362663.ECP_3391 981
362663.ECP_3397 362663.ECP_0700 447
362663.ECP_3397 362663.ECP_4447 967
362663.ECP_3397 362663.ECP_3392 996
362663.ECP_3397 362663.ECP_4201 376
362663.ECP_3397 362663.ECP_2599 774
362663.ECP_3397 362663.ECP_3257 376
362663.ECP_3397 362663.ECP_1259 849
362663.ECP_3397 362663.ECP_2884 510
362663.ECP_3397 362663.ECP_4445 967
362663.ECP_3397 362663.ECP_3409 985
362663.ECP_3397 362663.ECP_3748 358
362663.ECP_3397 362663.ECP_1663 992
362663.ECP_3397 362663.ECP_1779 213
362663.ECP_3397 362663.ECP_2379 290
362663.ECP_3397 362663.ECP_2578 281
362663.ECP_3397 362663.ECP_2772 222
362663.ECP_3397 362663.ECP_3403 996
362663.ECP_3397 362663.ECP_2607 998
362663.ECP_3398 362663.ECP_4195 384
362663.ECP_3398 362663.ECP_1848 269
362663.ECP_3398 362663.ECP_4448 988
362663.ECP_3398 362663.ECP_2226 967
362663.ECP_3398 362663.ECP_3385 988
362663.ECP_3398 362663.ECP_3379 376
362663.ECP_3398 362663.ECP_3400 995
362663.ECP_3398 362663.ECP_3394 979
362663.ECP_3398 362663.ECP_4777 290
362663.ECP_3398 362663.ECP_0667 907
362663.ECP_3398 362663.ECP_4200 376
362663.ECP_3398 362663.ECP_4198 995
362663.ECP_3398 362663.ECP_1664 988
362663.ECP_3398 362663.ECP_3401 997
362663.ECP_3398 362663.ECP_1869 294
362663.ECP_3398 362663.ECP_3314 996
362663.ECP_3398 362663.ECP_2212 373
362663.ECP_3398 362663.ECP_3405 998
362663.ECP_3398 362663.ECP_3747 376
362663.ECP_3398 362663.ECP_3241 293
362663.ECP_3398 362663.ECP_1601 294
362663.ECP_3398 362663.ECP_1081 967
362663.ECP_3398 362663.ECP_1416 189
362663.ECP_3398 362663.ECP_3431 988
362663.ECP_3398 362663.ECP_3397 998
362663.ECP_3398 362663.ECP_3404 988
362663.ECP_3398 362663.ECP_4199 963
362663.ECP_3398 362663.ECP_3253 989
362663.ECP_3398 362663.ECP_1747 268
362663.ECP_3398 362663.ECP_0784 282
362663.ECP_3398 362663.ECP_3406 998
362663.ECP_3398 362663.ECP_2765 376
362663.ECP_3398 362663.ECP_3735 988
362663.ECP_3398 362663.ECP_4059 293
362663.ECP_3398 362663.ECP_3291 774
362663.ECP_3398 362663.ECP_0484 297
362663.ECP_3398 362663.ECP_3374 376
362663.ECP_3398 362663.ECP_0360 774
362663.ECP_3398 362663.ECP_3390 995
362663.ECP_3398 362663.ECP_3692 376
362663.ECP_3398 362663.ECP_0786 294
362663.ECP_3398 362663.ECP_0958 311
362663.ECP_3398 362663.ECP_4418 376
362663.ECP_3398 362663.ECP_0100 376
362663.ECP_3398 362663.ECP_4456 293
362663.ECP_3398 362663.ECP_1329 282
362663.ECP_3398 362663.ECP_0497 235
362663.ECP_3398 362663.ECP_0834 290
362663.ECP_3398 362663.ECP_3407 998
362663.ECP_3398 362663.ECP_4193 384
362663.ECP_3398 362663.ECP_3396 996
362663.ECP_3398 362663.ECP_3389 996
362663.ECP_3398 362663.ECP_0200 376
362663.ECP_3398 362663.ECP_1844 269
362663.ECP_3398 362663.ECP_3270 376
362663.ECP_3398 362663.ECP_3272 967
362663.ECP_3398 362663.ECP_0095 376
362663.ECP_3398 362663.ECP_3432 988
362663.ECP_3398 362663.ECP_3384 988
362663.ECP_3398 362663.ECP_0180 853
362663.ECP_3398 362663.ECP_4118 294
362663.ECP_3398 362663.ECP_3387 774
362663.ECP_3398 362663.ECP_0954 290
362663.ECP_3398 362663.ECP_2620 849
362663.ECP_3398 362663.ECP_0922 376
362663.ECP_3398 362663.ECP_3383 376
362663.ECP_3398 362663.ECP_0036 293
362663.ECP_3398 362663.ECP_3402 989
362663.ECP_3398 362663.ECP_3486 294
362663.ECP_3398 362663.ECP_3395 988
362663.ECP_3398 362663.ECP_4194 376
362663.ECP_3398 362663.ECP_3273 967
362663.ECP_3398 362663.ECP_3557 376
362663.ECP_3398 362663.ECP_4445 967
362663.ECP_3398 362663.ECP_3409 988
362663.ECP_3398 362663.ECP_3748 358
362663.ECP_3398 362663.ECP_1663 988
362663.ECP_3398 362663.ECP_1779 254
362663.ECP_3398 362663.ECP_3403 998
362663.ECP_3398 362663.ECP_2607 996
362663.ECP_3398 362663.ECP_2379 293
362663.ECP_3398 362663.ECP_0700 447
362663.ECP_3398 362663.ECP_3391 988
362663.ECP_3398 362663.ECP_4447 988
362663.ECP_3398 362663.ECP_3392 998
362663.ECP_3398 362663.ECP_4201 376
362663.ECP_3398 362663.ECP_1259 849
362663.ECP_3398 362663.ECP_2884 376
362663.ECP_3398 362663.ECP_3257 376
362663.ECP_3398 362663.ECP_2599 774
362663.ECP_3398 362663.ECP_1900 293
362663.ECP_3398 362663.ECP_0177 989
362663.ECP_3398 362663.ECP_4391 376
362663.ECP_3398 362663.ECP_3430 849
362663.ECP_3398 362663.ECP_3443 290
362663.ECP_3398 362663.ECP_3376 254
362663.ECP_3398 362663.ECP_0022 967
362663.ECP_3398 362663.ECP_2611 433
362663.ECP_3398 362663.ECP_2422 447
362663.ECP_3398 362663.ECP_1623 307
362663.ECP_3398 362663.ECP_4055 290
362663.ECP_3398 362663.ECP_3313 988
362663.ECP_3398 362663.ECP_3399 989
362663.ECP_3398 362663.ECP_2516 845
362663.ECP_3398 362663.ECP_3429 384
362663.ECP_3398 362663.ECP_4758 376
362663.ECP_3398 362663.ECP_0359 774
362663.ECP_3398 362663.ECP_3262 376
362663.ECP_3398 362663.ECP_3393 996
362663.ECP_3398 362663.ECP_0176 364
362663.ECP_3398 362663.ECP_2571 849
362663.ECP_3398 362663.ECP_3734 955
362663.ECP_3398 362663.ECP_3382 988
362663.ECP_3398 362663.ECP_3388 376
362663.ECP_3398 362663.ECP_0265 309
362663.ECP_3398 362663.ECP_2523 154
362663.ECP_3398 362663.ECP_3386 988
362663.ECP_3398 362663.ECP_3266 218
362663.ECP_3398 362663.ECP_1798 307
362663.ECP_3398 362663.ECP_4196 997
362663.ECP_3398 362663.ECP_3155 988
362663.ECP_3398 362663.ECP_0154 447
362663.ECP_3398 362663.ECP_4145 988
362663.ECP_3398 362663.ECP_3256 679
362663.ECP_3398 362663.ECP_2569 317
362663.ECP_3398 362663.ECP_0673 292
362663.ECP_3398 362663.ECP_2610 967
362663.ECP_3398 362663.ECP_3408 996
362663.ECP_3398 362663.ECP_4197 995
362663.ECP_3399 362663.ECP_3735 988
362663.ECP_3399 362663.ECP_0360 774
362663.ECP_3399 362663.ECP_3390 955
362663.ECP_3399 362663.ECP_3250 565
362663.ECP_3399 362663.ECP_3692 932
362663.ECP_3399 362663.ECP_0786 189
362663.ECP_3399 362663.ECP_0958 311
362663.ECP_3399 362663.ECP_3454 220
362663.ECP_3399 362663.ECP_4456 290
362663.ECP_3399 362663.ECP_2479 228
362663.ECP_3399 362663.ECP_0834 290
362663.ECP_3399 362663.ECP_3062 224
362663.ECP_3399 362663.ECP_0158 673
362663.ECP_3399 362663.ECP_3407 998
362663.ECP_3399 362663.ECP_4193 358
362663.ECP_3399 362663.ECP_3396 983
362663.ECP_3399 362663.ECP_4424 223
362663.ECP_3399 362663.ECP_3389 970
362663.ECP_3399 362663.ECP_1844 269
362663.ECP_3399 362663.ECP_3272 967
362663.ECP_3399 362663.ECP_0095 376
362663.ECP_3399 362663.ECP_3432 998
362663.ECP_3399 362663.ECP_3384 998
362663.ECP_3399 362663.ECP_0180 853
362663.ECP_3399 362663.ECP_2849 213
362663.ECP_3399 362663.ECP_4118 700
362663.ECP_3399 362663.ECP_3387 774
362663.ECP_3399 362663.ECP_2304 213
362663.ECP_3399 362663.ECP_1418 673
362663.ECP_3399 362663.ECP_0954 290
362663.ECP_3399 362663.ECP_0922 964
362663.ECP_3399 362663.ECP_3383 376
362663.ECP_3399 362663.ECP_0036 290
362663.ECP_3399 362663.ECP_3402 999
362663.ECP_3399 362663.ECP_2294 228
362663.ECP_3399 362663.ECP_3395 998
362663.ECP_3399 362663.ECP_4194 376
362663.ECP_3399 362663.ECP_1665 849
362663.ECP_3399 362663.ECP_3273 967
362663.ECP_3399 362663.ECP_0084 282
362663.ECP_3399 362663.ECP_0060 162
362663.ECP_3399 362663.ECP_1848 269
362663.ECP_3399 362663.ECP_4448 988
362663.ECP_3399 362663.ECP_2226 967
362663.ECP_3399 362663.ECP_3385 999
362663.ECP_3399 362663.ECP_3379 376
362663.ECP_3399 362663.ECP_3400 955
362663.ECP_3399 362663.ECP_3394 999
362663.ECP_3399 362663.ECP_4777 290
362663.ECP_3399 362663.ECP_2357 282
362663.ECP_3399 362663.ECP_4200 376
362663.ECP_3399 362663.ECP_0811 565
362663.ECP_3399 362663.ECP_4198 978
362663.ECP_3399 362663.ECP_3401 967
362663.ECP_3399 362663.ECP_1664 988
362663.ECP_3399 362663.ECP_1086 224
362663.ECP_3399 362663.ECP_1869 189
362663.ECP_3399 362663.ECP_2212 373
362663.ECP_3399 362663.ECP_3314 972
362663.ECP_3399 362663.ECP_3747 376
362663.ECP_3399 362663.ECP_3405 988
362663.ECP_3399 362663.ECP_0037 213
362663.ECP_3399 362663.ECP_1601 700
362663.ECP_3399 362663.ECP_1081 967
362663.ECP_3399 362663.ECP_1748 213
362663.ECP_3399 362663.ECP_3431 999
362663.ECP_3399 362663.ECP_1335 382
362663.ECP_3399 362663.ECP_3397 970
362663.ECP_3399 362663.ECP_4088 220
362663.ECP_3399 362663.ECP_3404 999
362663.ECP_3399 362663.ECP_4199 849
362663.ECP_3399 362663.ECP_3253 999
362663.ECP_3399 362663.ECP_1809 228
362663.ECP_3399 362663.ECP_1747 266
362663.ECP_3399 362663.ECP_2720 224
362663.ECP_3399 362663.ECP_3406 970
362663.ECP_3399 362663.ECP_2765 376
362663.ECP_3399 362663.ECP_3126 228
362663.ECP_3399 362663.ECP_4059 290
362663.ECP_3399 362663.ECP_0672 150
362663.ECP_3399 362663.ECP_0101 228
362663.ECP_3399 362663.ECP_4405 821
362663.ECP_3399 362663.ECP_3291 977
362663.ECP_3399 362663.ECP_3398 989
362663.ECP_3399 362663.ECP_3374 376
362663.ECP_3399 362663.ECP_0053 721
362663.ECP_3399 362663.ECP_0359 774
362663.ECP_3399 362663.ECP_4758 376
362663.ECP_3399 362663.ECP_3393 970
362663.ECP_3399 362663.ECP_2714 220
362663.ECP_3399 362663.ECP_0218 224
362663.ECP_3399 362663.ECP_0176 248
362663.ECP_3399 362663.ECP_1661 282
362663.ECP_3399 362663.ECP_2571 849
362663.ECP_3399 362663.ECP_3734 955
362663.ECP_3399 362663.ECP_3382 988
362663.ECP_3399 362663.ECP_3388 376
362663.ECP_3399 362663.ECP_0265 333
362663.ECP_3399 362663.ECP_1976 224
362663.ECP_3399 362663.ECP_3972 565
362663.ECP_3399 362663.ECP_3386 998
362663.ECP_3399 362663.ECP_1798 294
362663.ECP_3399 362663.ECP_4196 970
362663.ECP_3399 362663.ECP_2488 701
362663.ECP_3399 362663.ECP_3155 998
362663.ECP_3399 362663.ECP_2843 228
362663.ECP_3399 362663.ECP_0154 343
362663.ECP_3399 362663.ECP_3483 228
362663.ECP_3399 362663.ECP_3060 213
362663.ECP_3399 362663.ECP_4145 967
362663.ECP_3399 362663.ECP_3256 932
362663.ECP_3399 362663.ECP_2569 224
362663.ECP_3399 362663.ECP_0673 309
362663.ECP_3399 362663.ECP_1648 213
362663.ECP_3399 362663.ECP_2610 998
362663.ECP_3399 362663.ECP_4197 946
362663.ECP_3399 362663.ECP_3408 967
362663.ECP_3399 362663.ECP_4195 376
362663.ECP_3399 362663.ECP_0200 376
362663.ECP_3399 362663.ECP_0570 220
362663.ECP_3399 362663.ECP_2620 849
362663.ECP_3399 362663.ECP_4445 999
362663.ECP_3399 362663.ECP_3505 703
362663.ECP_3399 362663.ECP_3409 998
362663.ECP_3399 362663.ECP_1663 988
362663.ECP_3399 362663.ECP_3748 358
362663.ECP_3399 362663.ECP_1756 228
362663.ECP_3399 362663.ECP_2578 565
362663.ECP_3399 362663.ECP_3403 988
362663.ECP_3399 362663.ECP_2607 967
362663.ECP_3399 362663.ECP_2379 290
362663.ECP_3399 362663.ECP_0700 343
362663.ECP_3399 362663.ECP_3391 999
362663.ECP_3399 362663.ECP_0938 224
362663.ECP_3399 362663.ECP_3215 220
362663.ECP_3399 362663.ECP_4447 999
362663.ECP_3399 362663.ECP_3392 988
362663.ECP_3399 362663.ECP_4201 376
362663.ECP_3399 362663.ECP_3257 376
362663.ECP_3399 362663.ECP_1259 849
362663.ECP_3399 362663.ECP_2884 963
362663.ECP_3399 362663.ECP_2599 978
362663.ECP_3399 362663.ECP_1397 565
362663.ECP_3399 362663.ECP_3741 218
362663.ECP_3399 362663.ECP_0177 999
362663.ECP_3399 362663.ECP_1183 863
362663.ECP_3399 362663.ECP_4391 376
362663.ECP_3399 362663.ECP_3430 849
362663.ECP_3399 362663.ECP_0586 220
362663.ECP_3399 362663.ECP_0022 998
362663.ECP_3399 362663.ECP_3443 290
362663.ECP_3399 362663.ECP_2611 292
362663.ECP_3399 362663.ECP_2422 343
362663.ECP_3399 362663.ECP_0534 209
362663.ECP_3399 362663.ECP_3931 151
362663.ECP_3399 362663.ECP_1705 228
362663.ECP_3399 362663.ECP_0898 970
362663.ECP_3399 362663.ECP_1623 294
362663.ECP_3399 362663.ECP_4055 286
362663.ECP_3399 362663.ECP_3313 999
362663.ECP_3399 362663.ECP_3429 358
362663.ECP_3400 362663.ECP_1798 304
362663.ECP_3400 362663.ECP_3266 668
362663.ECP_3400 362663.ECP_3388 618
362663.ECP_3400 362663.ECP_3382 955
362663.ECP_3400 362663.ECP_0265 309
362663.ECP_3400 362663.ECP_3972 502
362663.ECP_3400 362663.ECP_0176 720
362663.ECP_3400 362663.ECP_3734 955
362663.ECP_3400 362663.ECP_2571 849
